transaction_amount,location,customer_id,transaction_time,device_type,is_fraud
7359.468143333114,40,375,11,mobile,0
2751.7137167096853,67,283,2,desktop,0
6391.439362100069,2,478,22,tablet,0
3410.2787744562424,48,22,18,desktop,0
9976.724960383328,52,559,23,mobile,0
2636.2512434882815,24,349,4,mobile,0
2792.0255772719224,93,489,2,tablet,0
9306.79188336842,98,944,20,desktop,0
247.41940195859038,84,670,4,tablet,0
6967.193189744095,82,258,23,desktop,0
7253.538580968046,78,655,8,mobile,0
8363.949395526583,82,47,5,tablet,0
9744.418667074115,2,27,15,mobile,0
9756.043589647368,65,967,9,desktop,0
653.7022989070725,20,27,15,mobile,0
8218.571388206272,34,981,2,desktop,0
6463.453026640156,41,397,17,tablet,0
6473.774001596539,41,951,10,desktop,0
1284.3709162203334,75,145,18,desktop,0
6502.221477290088,91,587,22,tablet,0
9824.843323431876,23,699,14,tablet,0
9118.273876824931,38,522,10,mobile,0
4391.8674773877,44,121,21,desktop,0
400.4397848876573,67,801,23,desktop,0
3623.572606512048,62,462,9,mobile,0
8264.07672569395,12,677,8,desktop,0
7015.289515550196,30,382,2,desktop,0
4593.97721228397,95,776,22,tablet,0
551.9602500531521,87,673,8,tablet,0
4269.5203835052025,65,903,17,tablet,0
4690.780372239117,41,418,11,mobile,0
9285.626773408465,20,327,22,tablet,0
6411.219949718013,6,391,20,mobile,0
3117.2175136298342,75,297,23,tablet,0
5253.657326242763,99,630,15,desktop,0
661.4870229137786,4,996,3,desktop,0
9725.709788261718,93,823,0,tablet,0
3601.2389594053293,10,775,12,tablet,0
4779.195681776445,51,84,7,mobile,0
3553.484458394989,93,146,5,desktop,0
6825.434789431885,38,171,7,tablet,0
6622.6593511376,1,334,18,tablet,0
7153.507782980827,8,424,23,desktop,0
2682.1641528895966,81,309,23,tablet,0
3157.3691431594957,83,526,11,desktop,0
1253.3870597309833,63,661,0,tablet,0
6555.44420848928,33,881,3,desktop,0
398.93147622918985,15,763,22,mobile,0
5977.225672899067,31,569,12,tablet,0
8697.089152631486,21,347,16,tablet,0
8908.430650748045,3,302,18,tablet,0
4490.928565939247,66,922,18,mobile,0
4593.577578442525,35,347,21,tablet,0
770.6148608971656,41,408,4,tablet,0
6707.979489404915,59,133,10,desktop,0
8212.772944308083,16,682,6,tablet,0
2447.3058909925257,56,614,2,tablet,0
4213.587515452014,45,988,10,desktop,0
8388.554528315937,59,106,16,mobile,0
8771.327556155218,50,171,10,mobile,0
2432.5566226619953,85,640,14,desktop,0
5506.155774779101,12,250,18,mobile,0
1925.7390132076348,92,544,7,mobile,0
1019.6857626314259,12,728,15,tablet,0
9111.293893418184,33,262,20,tablet,0
8205.254534816859,84,842,14,tablet,0
7600.5889831299355,49,494,2,mobile,0
488.61442181259105,21,244,23,tablet,0
8437.444198309864,60,451,5,mobile,0
4381.002714977932,52,903,2,tablet,0
3424.6088378353006,54,797,4,mobile,0
5465.217133892739,39,290,0,desktop,0
914.4410739928347,49,263,21,desktop,0
7566.708846974636,64,849,13,tablet,0
5824.768333806071,86,845,11,mobile,0
1866.714378634802,26,314,12,desktop,1
1883.133765490687,71,85,13,desktop,0
1843.3022670751695,7,415,11,tablet,0
570.9668731317879,72,329,22,tablet,0
5878.396695267476,62,45,12,mobile,0
8403.641427707493,90,815,23,desktop,0
175.9646416598986,88,333,5,mobile,0
490.9974450677642,24,465,20,mobile,0
5728.129996592771,40,200,14,tablet,0
8195.137358175138,76,201,21,mobile,0
3268.062166795767,47,329,22,mobile,0
3496.7943736784136,8,680,15,desktop,0
5963.868628470263,54,240,8,mobile,0
2742.8546783523457,9,884,7,desktop,0
267.0570524107636,3,798,4,desktop,0
7352.549952497859,54,702,14,mobile,0
6256.87347950159,21,583,6,mobile,0
5807.979234557535,95,657,23,desktop,0
7417.09960578924,48,359,16,mobile,0
6752.633144782813,47,998,15,desktop,0
2059.613999795033,88,901,23,mobile,0
3525.457988386568,68,721,10,desktop,0
1261.9753066445714,84,360,6,desktop,0
1299.4402771653924,63,378,10,tablet,0
6762.281267819036,16,385,1,mobile,0
8586.142469718,74,720,1,desktop,0
9627.36310602753,90,465,5,desktop,0
6283.842828376894,93,222,2,mobile,0
1841.8291322862087,5,799,0,mobile,0
1057.3978041438581,11,675,23,mobile,0
8128.696864396041,29,365,22,tablet,1
5787.986007123633,79,72,19,mobile,0
6183.231925116184,70,240,15,tablet,0
7814.839425458337,48,504,13,mobile,0
7033.069000096783,15,414,16,tablet,0
8344.748070308111,84,127,17,mobile,0
563.0828406933249,34,487,3,tablet,0
7475.458846828302,60,597,2,desktop,1
8508.676720463633,62,527,7,tablet,0
2862.064289540685,2,248,3,tablet,0
6404.832292658535,80,482,22,desktop,0
3142.306476305884,19,312,14,mobile,0
9579.752693758057,98,444,12,desktop,0
335.20230078260204,49,283,13,desktop,0
5798.3486454857175,78,2,13,desktop,0
1665.8689669481014,88,74,4,tablet,0
7122.4898315664095,28,64,4,desktop,0
1759.7269439032023,48,773,21,mobile,0
2354.5972357216774,96,347,12,tablet,0
4944.213739646535,37,324,3,tablet,0
9148.434665018784,74,239,17,desktop,0
2117.9320071075604,49,397,5,tablet,0
1443.2559711599172,48,337,4,mobile,0
7590.009341708453,73,341,2,tablet,0
5006.694703806976,88,279,19,desktop,0
9117.939338705331,29,353,2,desktop,0
1466.998957041263,60,946,2,desktop,0
6459.63300233737,29,892,19,tablet,1
2329.5585823719985,58,463,1,desktop,0
1568.4475260877414,48,462,19,tablet,0
6834.610722157548,23,713,17,desktop,0
5937.252514467424,27,293,9,desktop,0
7548.51975616495,95,798,23,desktop,0
3095.3163018853775,7,733,20,mobile,0
4480.2685921655175,49,407,6,mobile,0
4055.311291627854,54,162,19,desktop,0
9840.910550201175,68,503,21,desktop,0
2923.1973184371395,78,448,13,tablet,0
2948.877566229322,42,695,9,tablet,0
3546.127540077245,74,455,19,mobile,0
5646.376218821925,59,885,15,tablet,0
2523.9751198931885,44,265,5,tablet,0
9152.98411385236,98,132,16,tablet,0
2657.5899630977688,26,834,5,tablet,0
8958.261499870387,23,120,21,mobile,1
1035.6471614022,73,892,17,mobile,0
6565.970461294123,8,219,9,tablet,0
9069.948198863998,53,417,9,tablet,0
1688.3256345438972,14,672,8,mobile,0
9683.30127403245,71,505,21,desktop,0
4529.380720794701,7,300,14,tablet,0
9457.205369301804,9,109,10,desktop,0
6768.52361625684,3,238,6,tablet,0
3016.567111865642,78,293,17,mobile,0
1883.836946646147,17,987,1,tablet,0
3038.046727204769,44,988,1,desktop,0
931.0810752174872,86,579,12,mobile,0
1439.5357954669544,46,828,10,tablet,0
1047.499743024465,90,187,18,tablet,0
4230.012493871835,58,36,19,mobile,0
7955.988184199607,28,561,0,tablet,0
1414.6941586091855,14,256,16,mobile,0
1304.0740112901865,9,435,19,tablet,0
6434.6460662237905,26,619,17,mobile,0
1972.6326366986946,2,8,7,tablet,0
977.002771051807,75,748,12,mobile,1
1669.3189334775707,81,178,3,mobile,1
9237.390227371885,34,242,18,tablet,0
8214.891056509132,19,41,2,mobile,0
3541.2915589885856,39,357,5,tablet,0
6558.551852506601,82,757,5,tablet,0
5373.219461006713,13,113,21,tablet,0
6771.565510562157,5,877,5,mobile,0
6827.028853475131,50,768,23,tablet,0
6287.71141658487,23,166,7,mobile,0
2661.7475840045486,88,504,16,desktop,0
391.0252012074185,29,854,9,desktop,1
4556.212253119098,72,78,23,desktop,0
8909.847873022347,26,719,4,tablet,0
5695.40308792724,79,823,18,mobile,0
8324.078025977376,57,878,10,tablet,0
9916.25180526932,1,196,9,mobile,0
1636.9984251786243,28,402,2,desktop,0
6918.084613780681,62,833,21,desktop,0
6743.261443426546,47,64,23,desktop,0
9799.574518135427,78,652,9,tablet,0
9856.02173879405,98,886,1,tablet,0
6867.099438629571,59,425,8,mobile,0
2436.9043050299606,31,42,4,mobile,0
7985.75982546786,70,373,20,desktop,0
1071.18431297617,49,956,16,tablet,0
7807.2123424121155,5,306,5,tablet,0
9102.05104532282,31,209,10,mobile,0
3828.951114289584,37,467,4,mobile,0
6306.722314535821,79,932,6,tablet,0
4301.997178236166,15,304,6,tablet,0
4378.212784826296,52,967,3,mobile,0
3104.3985201920923,69,585,20,tablet,0
7621.534074882796,92,392,9,tablet,0
9361.829465100885,97,153,23,desktop,0
9407.567841485377,11,647,17,tablet,0
1748.6380674644633,43,362,0,tablet,0
8747.561752916004,70,264,13,tablet,0
7374.576982829794,23,216,5,mobile,0
2529.1211695022025,40,721,10,desktop,0
673.778844602224,63,716,13,mobile,0
2680.704671576895,2,622,19,desktop,0
9122.170159578474,79,543,2,desktop,0
6332.153570282827,87,524,15,tablet,0
7210.82555431782,86,639,15,desktop,0
2572.2663587398492,73,825,6,desktop,0
7194.162167592628,47,194,7,tablet,0
282.18694127295964,30,652,3,tablet,0
3753.838136384365,16,27,11,desktop,0
6267.90673207477,59,46,11,mobile,0
1461.8195588476608,47,647,9,desktop,0
8230.2127408949,30,829,11,mobile,0
2351.0779568203743,9,954,10,mobile,0
6523.158847071644,65,58,10,desktop,0
4052.5662286107213,59,13,14,mobile,0
5960.839911180994,64,949,5,desktop,0
1075.3980757364523,8,612,10,mobile,0
170.11108641615164,52,961,1,mobile,0
9095.73470937563,18,49,23,desktop,0
2697.0304576630606,91,803,21,tablet,0
8196.95035080181,82,94,8,tablet,0
9993.503654421529,96,607,10,desktop,0
2115.1011487311125,58,657,15,desktop,0
2652.4422410923726,49,584,12,tablet,0
6628.935016559022,32,451,12,tablet,0
9654.520897371613,48,379,21,mobile,0
9158.22766755925,45,10,21,mobile,0
5029.252325135783,54,674,17,mobile,0
7951.3077149847195,85,726,20,tablet,0
1358.3227851459108,46,516,0,desktop,0
9774.404403855919,96,224,19,mobile,0
9643.567987125829,31,381,9,desktop,0
1638.1258498338304,37,541,18,tablet,0
2994.931824906263,16,302,16,mobile,0
1002.4498200701626,46,203,0,tablet,0
2717.904271382899,46,942,0,desktop,0
8159.741938362651,78,589,16,mobile,0
3783.7777560454297,88,571,14,desktop,0
884.881274500437,89,957,1,desktop,0
3422.9130222642666,61,196,10,mobile,0
9813.85195907856,46,322,20,mobile,0
6297.20626899677,51,418,1,tablet,0
4162.193303115171,62,619,19,mobile,0
1666.2185964592027,35,342,8,mobile,0
9861.781796039664,81,389,18,mobile,0
8208.669243622024,42,9,1,mobile,0
2815.4915472067432,45,532,15,mobile,0
701.6168885161734,68,149,19,tablet,1
567.1989482182028,75,383,8,desktop,0
1204.6611169058328,47,529,19,tablet,0
5808.105067560602,79,12,20,desktop,0
9287.705448633718,30,476,3,mobile,0
4967.937536631839,24,594,23,tablet,0
8429.611879079515,66,579,12,desktop,0
4459.420311978219,43,645,14,desktop,0
7086.126874132485,34,956,19,mobile,0
7318.995500127721,23,53,1,mobile,0
1740.4630953274832,61,436,19,desktop,0
3612.799373699142,95,206,17,tablet,0
6373.384263223701,37,944,23,desktop,0
707.8953852354774,13,986,8,tablet,0
3616.040337441803,97,915,19,tablet,0
5348.4598633456435,71,745,0,desktop,0
9962.248705953341,96,913,2,tablet,0
4745.861092661785,7,54,22,desktop,0
8160.751514386121,42,999,16,desktop,0
4321.24078338111,38,580,10,mobile,0
7964.110835474469,52,490,23,desktop,0
5954.552601399464,44,803,7,desktop,0
8866.06781958248,64,344,20,mobile,0
4110.0145809487485,13,169,11,mobile,0
6043.439893794967,88,909,10,tablet,0
6300.556787507655,28,161,12,tablet,0
4174.412035062933,96,527,14,mobile,0
1443.9761248311277,82,703,19,mobile,0
936.5005097164432,98,527,16,mobile,0
167.69883444573136,98,287,11,desktop,0
8735.469108187901,1,875,18,desktop,0
2365.5126474747067,43,412,19,desktop,0
2115.8559860683986,42,522,10,mobile,0
7360.617968860229,95,569,9,tablet,0
3200.84111476083,50,199,16,tablet,0
5060.940879425954,60,161,21,desktop,0
1625.9481419092654,1,775,12,desktop,0
9597.497468898231,51,389,15,mobile,0
8515.962418772357,16,474,19,mobile,0
8638.032440027067,39,381,19,tablet,0
4068.33071197148,15,765,16,tablet,0
7623.849775858021,33,631,4,mobile,0
1439.6176777424118,87,592,8,tablet,0
87.181406915211,53,124,21,tablet,0
200.7093528477032,98,825,23,desktop,0
5866.4307723082,17,72,3,mobile,0
4554.49365757416,89,982,8,mobile,0
5180.635473736289,6,994,15,mobile,0
75.62394103177682,31,168,6,desktop,1
4227.4435099546,69,284,13,mobile,0
7180.963543847407,40,494,13,tablet,0
4427.494325972391,30,36,6,desktop,0
7322.459843915911,69,824,23,desktop,0
2330.956625003951,76,175,15,mobile,0
8131.606902812773,7,199,17,tablet,0
5884.72397329407,13,116,5,mobile,0
2108.4202311996323,4,936,6,tablet,0
2367.9680380624754,50,315,18,mobile,0
6280.676615230801,3,939,7,tablet,0
8299.565992531221,12,220,0,tablet,1
4156.862192509523,65,891,16,tablet,0
2583.7459908467945,27,578,18,desktop,0
8670.249057499093,50,777,21,mobile,0
6693.013649216598,77,134,6,mobile,0
4481.406787343482,17,631,17,mobile,1
4879.5140525977395,72,122,5,desktop,1
2043.3604228960276,32,833,20,tablet,0
6268.399498018374,84,899,5,desktop,0
3588.0663629183437,51,970,0,desktop,0
9956.456121566818,17,421,9,tablet,0
4802.354969103617,34,895,22,mobile,0
4859.370176289942,35,492,7,desktop,0
5658.9520223193085,99,599,6,tablet,0
9167.643275184348,24,289,8,tablet,0
8008.380180497643,54,649,0,mobile,0
4511.849567908616,18,53,10,tablet,0
7187.273960461987,50,205,2,tablet,0
5862.768752308835,46,348,17,tablet,0
4924.178119963788,48,51,5,mobile,0
1923.965412070721,33,839,10,mobile,0
4639.898698285454,87,922,4,tablet,0
2458.9400516387236,89,912,19,tablet,0
9148.506656366695,27,40,3,mobile,0
3354.732728149973,1,250,7,mobile,0
9522.687881319189,85,218,9,mobile,0
5331.019845657017,59,179,2,desktop,0
6315.812242382927,10,551,12,mobile,0
5429.861504448789,95,183,16,tablet,0
1294.676789050042,25,736,4,mobile,0
3758.8363688604018,84,164,7,tablet,0
992.3619766639617,57,746,18,tablet,0
6229.917487789634,66,377,17,tablet,0
4469.295077809189,15,705,0,mobile,0
7780.071730737797,28,497,3,mobile,0
2205.484339512699,13,597,17,mobile,0
1646.4960182349198,14,461,13,mobile,0
4063.9159774067143,66,755,23,mobile,0
9265.927246800593,34,474,10,desktop,0
7104.507728309105,99,685,8,mobile,0
4189.817324304394,25,905,12,desktop,0
5173.204425373351,54,37,16,tablet,0
843.0458987598063,79,599,14,tablet,0
9845.774387864754,12,641,1,tablet,0
6664.406639644494,9,706,5,tablet,1
2854.7552805657615,31,319,6,desktop,0
5858.4981337582285,78,555,1,desktop,0
1095.7141783238708,93,412,23,tablet,0
9658.400851407028,53,356,12,mobile,0
1748.675093845776,43,671,9,tablet,0
6480.655150234086,38,617,15,tablet,0
2455.2991709267653,42,965,8,desktop,0
7175.896265102709,72,229,7,tablet,0
7768.436851035571,48,729,14,desktop,0
6734.523869385415,67,264,21,desktop,0
6145.38010309167,66,930,6,tablet,0
8924.798470426165,16,487,21,mobile,0
787.1884831865907,83,561,22,desktop,0
3309.816743036172,94,352,18,desktop,0
2483.6265088288287,16,442,3,desktop,0
9880.15160669215,31,635,8,tablet,1
3894.508406889068,58,459,18,tablet,0
7326.394379704747,28,815,1,desktop,0
6847.566913646165,4,25,6,mobile,1
2121.6002935363,10,131,21,tablet,0
2390.7378044353018,51,941,18,mobile,0
2813.564350966788,18,370,5,mobile,0
4111.8616553155325,47,436,14,tablet,0
2344.0163314396173,32,224,6,desktop,0
197.49517598573118,30,611,5,mobile,0
8794.051175015147,36,352,0,desktop,0
9656.13270397746,9,802,13,mobile,0
3416.362299928648,36,485,0,desktop,0
3385.7302873753033,29,197,5,tablet,0
71.9110359309355,16,109,17,mobile,0
6802.82663261541,92,860,16,mobile,0
8254.57351759054,21,220,1,mobile,0
1466.9363952996716,64,776,7,desktop,0
1597.5038273221403,66,923,20,mobile,0
7901.042416464406,59,720,22,mobile,0
6163.291192793093,99,319,22,desktop,0
449.56071571954243,28,82,1,desktop,0
6225.847357632355,55,537,15,tablet,0
3089.8683107148167,31,698,3,desktop,0
3687.882829552989,33,432,1,mobile,0
7697.544451550505,87,897,22,mobile,0
8109.540991533433,60,8,4,tablet,0
4004.1659117714667,41,636,16,tablet,0
9471.582207127542,81,149,1,mobile,0
4065.2207168027703,46,98,21,desktop,0
7718.588516265869,49,728,13,mobile,0
4839.288768378026,65,101,19,tablet,0
8975.425732894319,42,730,6,mobile,0
9077.704675258135,23,367,14,mobile,0
875.0806619029674,27,462,17,mobile,0
9364.996819770948,89,925,12,tablet,0
8255.522880362636,32,414,11,tablet,0
7913.315832412356,83,259,1,tablet,0
2009.912485515539,88,903,11,desktop,0
8051.386968337894,3,356,5,tablet,0
8501.477214115683,60,11,23,desktop,0
2892.2141942070552,76,416,0,desktop,1
9522.648523544874,99,571,20,tablet,0
499.55160384524333,79,250,0,desktop,1
1499.9426232181495,17,652,14,desktop,0
5376.273799377092,32,847,15,mobile,0
5758.348918751974,7,550,21,desktop,0
6451.855682925733,83,122,6,desktop,0
170.6743240253491,71,920,21,tablet,0
9603.707379446681,69,65,13,mobile,0
446.83633924870577,58,658,18,desktop,0
1431.4764652813005,40,302,23,desktop,0
141.13116074304375,85,125,18,desktop,0
5669.017474507653,48,312,22,tablet,0
9322.7365723258,51,191,12,tablet,0
6659.805713638561,57,775,20,mobile,0
8226.752027335793,71,873,11,desktop,0
133.79875338234223,37,450,0,mobile,0
5420.610969498781,87,808,11,tablet,0
4596.170212077714,75,694,3,desktop,0
4990.18047426371,74,159,14,desktop,0
723.0596401665442,85,353,15,mobile,0
6844.669175332006,55,820,14,desktop,1
5032.700928171485,41,990,7,tablet,0
7651.7233497627785,97,799,18,mobile,0
4853.4210499830915,20,674,14,mobile,0
1494.6669806280943,33,263,17,desktop,0
6482.921283824143,40,729,10,tablet,0
1724.6912346895572,99,912,8,desktop,0
8724.073238984794,34,406,0,mobile,0
6131.549274453346,62,996,8,mobile,0
1572.8816316859854,91,693,22,tablet,0
9623.418236754587,19,603,11,mobile,0
5184.136267889871,43,17,1,tablet,1
729.9116202646784,69,637,10,desktop,0
6268.702211246257,63,260,20,tablet,0
2532.7358712210894,93,957,13,desktop,0
8037.130825321147,10,890,1,desktop,1
8178.40291358834,13,355,14,mobile,0
9789.494611190765,93,489,20,desktop,0
5019.1934407140125,5,214,22,mobile,0
4550.113840397644,58,239,20,tablet,0
7535.002578859359,59,180,17,tablet,0
1325.5740927629238,76,419,13,desktop,0
5469.608222417449,59,684,20,tablet,0
5462.9297537083785,77,143,11,desktop,0
895.6417549810618,86,317,9,tablet,0
4180.422870983629,15,244,13,desktop,0
8532.994700873453,77,232,21,desktop,0
8561.680066324609,1,684,14,tablet,0
993.2774115318904,38,789,4,tablet,1
908.1181065955607,53,589,1,tablet,0
2627.692074542351,52,303,21,tablet,0
8747.78585947738,1,331,5,desktop,0
1289.896948149916,11,561,11,desktop,0
7200.248029471835,58,949,1,tablet,0
1012.5550305114191,40,248,3,tablet,0
6231.755399624506,86,283,6,mobile,1
3561.3169238923288,99,287,15,desktop,0
7889.350715695704,60,940,0,desktop,0
2337.6707978048107,44,32,0,tablet,0
6392.379092070209,6,500,13,mobile,1
2357.5896632242734,28,670,10,tablet,0
7136.889170838425,31,530,11,desktop,0
8736.906667572926,8,381,10,desktop,0
1268.8911894684736,5,63,5,mobile,0
8666.09029026644,54,128,22,tablet,0
5936.158968888565,17,528,11,mobile,0
1271.9777981793727,38,163,20,tablet,0
4275.99101174176,9,958,11,mobile,0
1609.442074557494,74,251,9,tablet,0
7003.778540776829,84,649,7,tablet,0
7588.922476045079,78,830,19,tablet,0
1058.8594062077168,14,295,18,desktop,0
5061.892387093749,26,179,6,tablet,0
8146.435935203146,93,229,13,desktop,0
9361.694252468415,62,883,3,mobile,0
5135.665149550959,91,394,0,tablet,0
9502.84195689046,25,692,7,desktop,1
5357.354015589842,80,396,4,mobile,1
3942.5107555044797,36,72,7,tablet,0
8482.183082400403,98,318,7,mobile,0
4930.334121870433,80,899,20,desktop,0
4719.553203134666,33,595,23,desktop,0
4903.634581608873,3,379,6,tablet,0
8468.003233695585,87,907,18,desktop,0
8319.583475338834,11,136,3,desktop,0
4035.7964044096716,58,730,22,mobile,0
3333.6652988453798,64,621,19,tablet,0
4919.788312367254,18,378,5,tablet,0
5728.152324861353,47,919,11,tablet,0
2384.1337690693417,44,119,17,mobile,0
7939.756892071191,93,906,11,desktop,0
4865.341174558496,59,530,17,tablet,0
3341.121438651176,50,844,2,tablet,0
1069.1031086469422,69,935,9,mobile,0
2389.2127588756657,88,666,6,mobile,0
9492.86243638808,29,523,2,tablet,0
3051.6917685084463,93,650,18,tablet,0
1689.424034380986,90,387,12,mobile,0
4607.267243758277,67,574,3,mobile,0
3071.5703458591265,2,583,9,mobile,0
352.5573434616703,25,573,5,mobile,0
3232.129027576893,19,644,0,desktop,0
5441.542130770747,40,573,5,desktop,0
5517.572007827649,2,904,7,tablet,0
3566.23265284771,83,870,14,desktop,0
4473.580259769754,65,269,7,mobile,0
9655.21366442943,62,524,21,tablet,0
3774.1074238258857,91,547,5,mobile,0
2583.00990578657,54,486,18,desktop,0
2435.4269736235346,45,438,13,mobile,0
4578.188362428637,49,563,1,tablet,0
7595.4419670207235,99,555,6,desktop,0
2060.6758537005435,69,740,7,tablet,0
7093.25197528054,38,111,9,desktop,1
212.47708367081344,4,322,12,mobile,0
4189.910846861476,17,527,21,tablet,0
7758.874786962666,53,177,20,desktop,0
3387.9908247885396,85,674,19,desktop,0
5637.807277352549,53,551,0,desktop,0
2050.587349026282,31,538,8,desktop,0
7420.211915870596,22,624,9,mobile,0
523.7387535843275,11,965,19,mobile,0
8525.573906110129,34,944,1,desktop,0
1982.7656678302599,15,473,19,mobile,0
8744.105919051599,10,563,10,mobile,0
3525.939883763873,96,994,4,desktop,0
7227.113061170392,53,879,17,mobile,0
3192.9337525640985,48,388,6,tablet,0
9059.21080067524,31,98,2,tablet,0
1267.2446180582253,37,411,15,mobile,0
1786.0193729367145,28,375,14,desktop,0
4930.808221462864,31,170,7,tablet,0
820.3024519424231,70,56,19,mobile,0
1960.6058668329176,14,733,4,mobile,0
9437.720055737931,87,325,2,desktop,0
9764.920121817724,16,658,4,desktop,0
3763.217033974889,25,957,8,mobile,0
9232.936924118343,39,260,15,desktop,1
5448.701932058644,66,641,13,tablet,0
2698.1549162717965,38,562,17,tablet,0
7024.284812084906,41,340,6,mobile,0
6589.359163941997,98,838,14,mobile,0
9891.264065768224,40,404,7,desktop,0
2651.207826805424,64,532,2,tablet,0
6720.922967114692,89,174,10,desktop,0
521.1855265394395,16,795,19,mobile,0
1137.3467409284974,82,538,17,mobile,0
40.17983113598152,77,160,14,mobile,0
9994.607349915672,59,10,9,mobile,0
8022.93469777763,91,594,2,mobile,0
7867.443424320674,98,256,14,mobile,0
5097.751026806509,11,617,22,desktop,0
3001.3707619714937,1,652,5,desktop,0
1513.4915803422966,13,714,10,desktop,0
2847.4627137257903,30,344,10,tablet,0
3760.3362480694623,69,536,18,desktop,0
7563.34465970596,18,373,22,mobile,0
5397.078227242621,78,435,2,desktop,0
775.7587819282714,13,934,12,desktop,0
181.2720605801635,32,46,21,tablet,0
1024.2194631610973,71,729,7,mobile,0
4105.576638260096,72,904,20,tablet,0
9331.995977573133,50,55,10,tablet,0
6374.387409611007,71,78,10,tablet,0
8018.4571728552755,80,491,12,desktop,0
4664.279570450981,31,671,2,mobile,0
3617.2991658672327,51,856,5,mobile,0
1084.8953267935105,27,272,23,tablet,0
8759.454288839863,60,660,9,mobile,0
7831.81713025,33,550,18,mobile,0
1682.0128578796534,53,111,11,tablet,0
5123.093378198729,93,15,13,desktop,0
4874.260704404527,72,78,10,tablet,0
6251.2904353126,33,501,20,tablet,0
9461.922753018622,41,588,9,desktop,0
5798.1346461830335,19,418,2,desktop,0
5402.632450519407,85,840,12,desktop,0
504.17900641370477,41,275,17,desktop,0
630.0118527042213,85,494,12,tablet,0
1874.2805664765622,89,197,23,desktop,0
325.67524614579105,42,376,13,mobile,0
7433.7856028045535,23,731,13,tablet,0
7233.579709635637,75,63,6,tablet,1
1361.4262880819979,33,361,11,desktop,0
8360.952929052013,20,973,3,desktop,0
1548.7055624262737,25,544,15,mobile,0
3012.4546943865907,90,991,18,desktop,0
2490.5200147144888,52,745,9,tablet,0
3723.698678631905,12,110,15,desktop,0
2547.382995133729,32,677,4,mobile,0
4890.0203134580825,33,194,15,tablet,0
4074.6714056654996,74,519,0,tablet,0
9865.708338302486,68,944,4,desktop,0
560.2075749321284,15,651,12,mobile,0
1422.6715824971288,51,459,12,mobile,0
529.2061131921163,6,855,2,desktop,0
6258.786108628776,91,799,16,tablet,0
546.0382648597821,69,940,18,tablet,0
8364.560934023857,69,301,4,tablet,0
5119.874368188596,82,968,4,desktop,0
5270.549238190755,92,568,14,tablet,1
5616.38348261423,35,672,9,tablet,0
1708.9662493558012,86,496,11,desktop,0
1977.705340841761,34,149,23,tablet,0
3188.8544114071738,63,799,10,desktop,0
5935.370661802693,68,769,0,mobile,0
2101.967641626205,18,461,22,mobile,0
1164.200939605479,26,139,20,desktop,0
9701.198747297904,86,861,2,desktop,0
220.79616628141952,97,836,3,desktop,0
8027.171355954881,61,292,18,tablet,0
7880.563460600646,78,335,23,tablet,0
2972.843924337115,95,699,19,desktop,0
1357.1305334571268,74,835,2,desktop,0
1457.1408384075287,88,184,17,tablet,0
6974.618740754688,85,307,2,tablet,0
6428.423104270651,48,925,6,desktop,0
7827.673996839616,72,981,21,tablet,1
9374.874242818647,96,898,20,tablet,0
6919.581705302653,31,262,23,mobile,0
1559.3595139778831,34,927,0,desktop,0
2435.1827250373412,87,310,18,desktop,0
8422.095115000273,89,344,17,tablet,0
2093.8514522662517,7,424,1,mobile,0
726.1506472278596,83,657,11,desktop,0
7033.097260368462,7,773,16,desktop,0
4025.8610285459304,47,514,20,tablet,1
9200.48048540649,8,826,20,desktop,0
6502.9004558655215,78,524,2,tablet,0
905.0993589388158,1,261,11,mobile,0
9478.617815969354,77,362,11,mobile,0
2586.3140791388187,3,956,5,desktop,0
3372.7876915724514,53,169,9,tablet,0
4023.201876421737,92,660,21,mobile,0
513.1917397467282,38,200,5,desktop,0
4965.657706883818,51,385,13,desktop,0
1234.0615922618472,15,312,1,desktop,0
4010.3022965568293,67,582,10,tablet,0
3507.747170132851,64,312,14,tablet,0
7728.6279941816065,68,566,7,mobile,0
8031.901945815678,5,395,21,tablet,0
1534.975411008491,90,771,12,tablet,0
3666.145322604883,89,351,18,desktop,0
3734.158257157285,10,28,9,desktop,0
1514.9530289169145,8,879,8,mobile,0
7984.736597006854,12,875,17,desktop,0
7072.576055025897,64,632,6,desktop,0
1904.6274811840503,59,133,2,desktop,0
3667.8523640293965,67,380,11,tablet,0
1058.9444435402856,91,602,14,desktop,0
6282.437764333346,50,528,21,mobile,1
1214.5978735616482,23,287,20,mobile,0
9859.355752080553,40,284,12,desktop,0
7807.040064803936,97,903,5,desktop,0
3902.9952572903667,78,742,7,mobile,0
5786.060758861265,87,649,13,tablet,1
9113.506820347871,95,807,2,desktop,0
5541.438704677866,77,227,15,mobile,0
1745.8103654931538,76,427,17,tablet,0
3787.654852456012,99,27,23,mobile,0
8431.605505432424,18,332,16,tablet,0
6442.48594688019,21,117,17,mobile,0
6507.59311895367,1,89,9,mobile,0
8668.348035399204,38,619,16,tablet,0
8939.836601567584,41,733,15,desktop,0
9198.005925222584,42,735,20,mobile,0
949.3970833383079,9,122,23,desktop,0
5441.715893629046,23,894,1,mobile,0
7405.354702661967,78,866,19,tablet,0
7569.511524425011,11,33,3,desktop,0
6067.5553034980685,71,603,10,tablet,0
